s000185230,BA 332 01,MWF,1400,1450,1326776400,1336539600
s000160512,BA 341 01,TR,1330,1445,1326776400,1336539600
s000165643,BA 341 01,TR,1330,1445,1326776400,1336539600
s000167935,BA 341 01,TR,1330,1445,1326776400,1336539600
s000168006,BA 341 01,TR,1330,1445,1326776400,1336539600
s000171811,BA 341 01,TR,1330,1445,1326776400,1336539600
s000178873,BA 341 01,TR,1330,1445,1326776400,1336539600
s000180232,BA 341 01,TR,1330,1445,1326776400,1336539600
s000182598,BA 341 01,TR,1330,1445,1326776400,1336539600
s000183547,BA 341 01,TR,1330,1445,1326776400,1336539600
s000184562,BA 341 01,TR,1330,1445,1326776400,1336539600
s000185929,BA 341 01,TR,1330,1445,1326776400,1336539600
s000185984,BA 341 01,TR,1330,1445,1326776400,1336539600
s000187261,BA 341 01,TR,1330,1445,1326776400,1336539600
s000187320,BA 341 01,TR,1330,1445,1326776400,1336539600
s000187493,BA 341 01,TR,1330,1445,1326776400,1336539600
s000188663,BA 341 01,TR,1330,1445,1326776400,1336539600
s000146730,BA 343 01,MWF,1100,1150,1326776400,1336539600
s000158255,BA 343 01,MWF,1100,1150,1326776400,1336539600
s000161057,BA 343 01,MWF,1100,1150,1326776400,1336539600
s000162981,BA 343 01,MWF,1100,1150,1326776400,1336539600
s000164737,BA 343 01,MWF,1100,1150,1326776400,1336539600
s000168445,BA 343 01,MWF,1100,1150,1326776400,1336539600
s000168502,BA 343 01,MWF,1100,1150,1326776400,1336539600
s000169298,BA 343 01,MWF,1100,1150,1326776400,1336539600
s000169311,BA 343 01,MWF,1100,1150,1326776400,1336539600
s000170111,BA 343 01,MWF,1100,1150,1326776400,1336539600
s000176506,BA 343 01,MWF,1100,1150,1326776400,1336539600
s000178548,BA 343 01,MWF,1100,1150,1326776400,1336539600
s000178872,BA 343 01,MWF,1100,1150,1326776400,1336539600
s000179003,BA 343 01,MWF,1100,1150,1326776400,1336539600
s000179377,BA 343 01,MWF,1100,1150,1326776400,1336539600
s000185230,BA 343 01,MWF,1100,1150,1326776400,1336539600
s000185471,BA 343 01,MWF,1100,1150,1326776400,1336539600
s000187393,BA 343 01,MWF,1100,1150,1326776400,1336539600
s000189142,BA 343 01,MWF,1100,1150,1326776400,1336539600
s000189739,BA 343 01,MWF,1100,1150,1326776400,1336539600
s000162981,BA 344 01,TR,1200,1315,1326776400,1336539600
s000165643,BA 344 01,TR,1200,1315,1326776400,1336539600
s000168006,BA 344 01,TR,1200,1315,1326776400,1336539600
s000169683,BA 344 01,TR,1200,1315,1326776400,1336539600
s000172102,BA 344 01,TR,1200,1315,1326776400,1336539600
s000177130,BA 344 01,TR,1200,1315,1326776400,1336539600
s000178245,BA 344 01,TR,1200,1315,1326776400,1336539600
s000178253,BA 344 01,TR,1200,1315,1326776400,1336539600
s000181239,BA 344 01,TR,1200,1315,1326776400,1336539600
s000181309,BA 344 01,TR,1200,1315,1326776400,1336539600
s000182128,BA 344 01,TR,1200,1315,1326776400,1336539600
s000183955,BA 344 01,TR,1200,1315,1326776400,1336539600
s000185317,BA 344 01,TR,1200,1315,1326776400,1336539600
s000185929,BA 344 01,TR,1200,1315,1326776400,1336539600
s000186164,BA 344 01,TR,1200,1315,1326776400,1336539600
s000186453,BA 344 01,TR,1200,1315,1326776400,1336539600
s000187253,BA 344 01,TR,1200,1315,1326776400,1336539600
s000187261,BA 344 01,TR,1200,1315,1326776400,1336539600
s000187450,BA 344 01,TR,1200,1315,1326776400,1336539600
s000187782,BA 344 01,TR,1200,1315,1326776400,1336539600
s000187964,BA 344 01,TR,1200,1315,1326776400,1336539600
s000188809,BA 344 01,TR,1200,1315,1326776400,1336539600
